,close,contract,high,low,open,source,time,timestamp,volume
1009,8983.5,okef/btc.usd.n,8999.87,8872.66,8875.31,,2019-06-16T09:15:00+08:00,1560647700,101278
1010,9007.26,okef/btc.usd.n,9008.54,8960.13,8983.48,,2019-06-16T09:30:00+08:00,1560648600,88158
1011,9010.32,okef/btc.usd.n,9048.0,9000.0,9007.26,,2019-06-16T09:45:00+08:00,1560649500,164934
1012,9034.31,okef/btc.usd.n,9034.31,9010.0,9010.24,,2019-06-16T10:00:00+08:00,1560650400,34501
1013,9031.62,okef/btc.usd.n,9056.75,9030.0,9038.53,,2019-06-16T10:15:00+08:00,1560651300,98535
1014,9037.34,okef/btc.usd.n,9041.05,9031.84,9035.19,,2019-06-16T10:30:00+08:00,1560652200,18869
1015,9026.88,okef/btc.usd.n,9042.03,9020.0,9037.3,,2019-06-16T10:45:00+08:00,1560653100,78807
1016,9021.59,okef/btc.usd.n,9035.72,9020.0,9028.0,,2019-06-16T11:00:00+08:00,1560654000,15115
1017,9041.32,okef/btc.usd.n,9044.31,9021.0,9021.0,,2019-06-16T11:15:00+08:00,1560654900,5450
1018,9050.0,okef/btc.usd.n,9057.0,9040.0,9044.09,,2019-06-16T11:30:00+08:00,1560655800,45334
1019,9082.24,okef/btc.usd.n,9083.1,9050.0,9050.0,,2019-06-16T11:45:00+08:00,1560656700,29318
1020,9077.0,okef/btc.usd.n,9099.59,9077.0,9078.31,,2019-06-16T12:00:00+08:00,1560657600,34056
1021,9082.48,okef/btc.usd.n,9089.54,9055.88,9077.0,,2019-06-16T12:15:00+08:00,1560658500,34973
1022,9084.62,okef/btc.usd.n,9084.62,9080.0,9082.5,,2019-06-16T12:30:00+08:00,1560659400,19994
1023,9152.26,okef/btc.usd.n,9196.36,9080.0,9084.62,,2019-06-16T12:45:00+08:00,1560660300,46627
1024,9234.63,okef/btc.usd.n,9354.88,9145.91,9152.27,,2019-06-16T13:00:00+08:00,1560661200,233094
1025,9262.6,okef/btc.usd.n,9301.09,9226.86,9232.08,,2019-06-16T13:15:00+08:00,1560662100,38692
1026,9274.9,okef/btc.usd.n,9287.89,9258.09,9260.02,,2019-06-16T13:30:00+08:00,1560663000,42282
1027,9410.24,okef/btc.usd.n,9449.99,9274.17,9276.16,,2019-06-16T13:45:00+08:00,1560663900,95484
1028,9332.15,okef/btc.usd.n,9495.0,9300.88,9413.49,,2019-06-16T14:00:00+08:00,1560664800,103166
1029,9376.57,okef/btc.usd.n,9417.41,9324.38,9330.29,,2019-06-16T14:15:00+08:00,1560665700,102420
1030,9368.48,okef/btc.usd.n,9399.98,9348.78,9376.71,,2019-06-16T14:30:00+08:00,1560666600,43970
1031,9415.87,okef/btc.usd.n,9420.0,9364.76,9370.0,,2019-06-16T14:45:00+08:00,1560667500,29213
1032,9381.03,okef/btc.usd.n,9418.42,9364.8,9414.27,,2019-06-16T15:00:00+08:00,1560668400,10464
1033,9399.11,okef/btc.usd.n,9416.23,9370.77,9379.29,,2019-06-16T15:15:00+08:00,1560669300,12070
1034,9400.72,okef/btc.usd.n,9404.11,9370.0,9396.3,,2019-06-16T15:30:00+08:00,1560670200,9754
1035,9408.43,okef/btc.usd.n,9435.58,9401.42,9402.12,,2019-06-16T15:45:00+08:00,1560671100,23461
1036,9489.93,okef/btc.usd.n,9489.93,9408.42,9411.74,,2019-06-16T16:00:00+08:00,1560672000,33472
1037,9450.26,okef/btc.usd.n,9489.93,9421.87,9489.93,,2019-06-16T16:15:00+08:00,1560672900,24702
1038,9330.1,okef/btc.usd.n,9454.4,9328.41,9451.37,,2019-06-16T16:30:00+08:00,1560673800,36578
1039,9158.2,okef/btc.usd.n,9327.06,8942.6,9327.06,,2019-06-16T16:45:00+08:00,1560674700,163045
1040,9232.66,okef/btc.usd.n,9244.27,9130.0,9155.0,,2019-06-16T17:00:00+08:00,1560675600,40093
1041,9203.72,okef/btc.usd.n,9232.66,9179.0,9228.85,,2019-06-16T17:15:00+08:00,1560676500,14290
1042,9142.5,okef/btc.usd.n,9204.53,9094.0,9204.51,,2019-06-16T17:30:00+08:00,1560677400,40131
1043,9186.99,okef/btc.usd.n,9186.99,9096.02,9142.5,,2019-06-16T17:45:00+08:00,1560678300,28132
1044,9202.35,okef/btc.usd.n,9232.53,9180.0,9186.25,,2019-06-16T18:00:00+08:00,1560679200,22278
1045,9213.51,okef/btc.usd.n,9251.13,9202.16,9202.16,,2019-06-16T18:15:00+08:00,1560680100,18278
1046,9189.93,okef/btc.usd.n,9217.61,9172.21,9213.14,,2019-06-16T18:30:00+08:00,1560681000,13966
1047,9199.97,okef/btc.usd.n,9202.24,9141.91,9190.34,,2019-06-16T18:45:00+08:00,1560681900,18452
1048,9182.65,okef/btc.usd.n,9202.25,9176.5,9200.25,,2019-06-16T19:00:00+08:00,1560682800,12015
1049,9183.64,okef/btc.usd.n,9197.18,9127.66,9182.33,,2019-06-16T19:15:00+08:00,1560683700,23421
1050,9217.14,okef/btc.usd.n,9233.69,9173.78,9186.69,,2019-06-16T19:30:00+08:00,1560684600,20169
1051,9234.87,okef/btc.usd.n,9234.98,9202.58,9217.19,,2019-06-16T19:45:00+08:00,1560685500,10606
1052,9202.87,okef/btc.usd.n,9251.61,9165.88,9234.96,,2019-06-16T20:00:00+08:00,1560686400,27660
1053,9195.93,okef/btc.usd.n,9218.3,9163.12,9198.3,,2019-06-16T20:15:00+08:00,1560687300,33865
1054,9198.25,okef/btc.usd.n,9212.83,9184.07,9195.01,,2019-06-16T20:30:00+08:00,1560688200,9939
1055,9179.88,okef/btc.usd.n,9199.7,9164.14,9198.25,,2019-06-16T20:45:00+08:00,1560689100,8420
1056,9206.25,okef/btc.usd.n,9218.18,9151.0,9180.9,,2019-06-16T21:00:00+08:00,1560690000,12843
1057,9228.0,okef/btc.usd.n,9232.34,9205.48,9206.24,,2019-06-16T21:15:00+08:00,1560690900,11394
1058,9309.33,okef/btc.usd.n,9312.0,9222.14,9228.0,,2019-06-16T21:30:00+08:00,1560691800,45229
1059,9341.04,okef/btc.usd.n,9350.07,9298.0,9310.12,,2019-06-16T21:45:00+08:00,1560692700,54433
1060,9393.88,okef/btc.usd.n,9422.61,9338.56,9341.04,,2019-06-16T22:00:00+08:00,1560693600,27999
1061,9357.23,okef/btc.usd.n,9412.47,9350.0,9393.88,,2019-06-16T22:15:00+08:00,1560694500,21097
1062,9399.83,okef/btc.usd.n,9399.84,9324.65,9355.86,,2019-06-16T22:30:00+08:00,1560695400,15679
1063,9342.46,okef/btc.usd.n,9408.0,9332.99,9399.84,,2019-06-16T22:45:00+08:00,1560696300,14188
1064,9345.67,okef/btc.usd.n,9360.26,9341.37,9345.97,,2019-06-16T23:00:00+08:00,1560697200,6350
1065,9310.07,okef/btc.usd.n,9341.48,9261.13,9340.34,,2019-06-16T23:15:00+08:00,1560698100,17233
1066,9253.52,okef/btc.usd.n,9310.77,9245.2,9305.84,,2019-06-16T23:30:00+08:00,1560699000,13662
1067,9333.49,okef/btc.usd.n,9336.62,9250.57,9250.57,,2019-06-16T23:45:00+08:00,1560699900,10877
1068,9313.98,okef/btc.usd.n,9342.38,9289.19,9333.5,,2019-06-17T00:00:00+08:00,1560700800,10752
1069,9278.0,okef/btc.usd.n,9317.12,9265.25,9313.78,,2019-06-17T00:15:00+08:00,1560701700,19459
1070,9318.81,okef/btc.usd.n,9320.79,9260.02,9278.01,,2019-06-17T00:30:00+08:00,1560702600,18537
1071,9295.08,okef/btc.usd.n,9325.13,9275.0,9317.86,,2019-06-17T00:45:00+08:00,1560703500,9273
1072,9267.91,okef/btc.usd.n,9309.16,9256.18,9292.05,,2019-06-17T01:00:00+08:00,1560704400,7579
1073,9157.94,okef/btc.usd.n,9279.8,9122.89,9266.85,,2019-06-17T01:15:00+08:00,1560705300,36851
1074,9136.38,okef/btc.usd.n,9189.3,9100.64,9160.03,,2019-06-17T01:30:00+08:00,1560706200,22994
1075,9155.61,okef/btc.usd.n,9179.17,9132.55,9134.5,,2019-06-17T01:45:00+08:00,1560707100,6757
1076,9164.27,okef/btc.usd.n,9167.98,9125.67,9153.52,,2019-06-17T02:00:00+08:00,1560708000,9475
1077,9177.78,okef/btc.usd.n,9188.21,9127.6,9163.26,,2019-06-17T02:15:00+08:00,1560708900,21763
1078,9177.62,okef/btc.usd.n,9193.97,9152.31,9180.12,,2019-06-17T02:30:00+08:00,1560709800,12321
1079,9149.76,okef/btc.usd.n,9183.28,9137.53,9176.6,,2019-06-17T02:45:00+08:00,1560710700,5058
1080,9132.39,okef/btc.usd.n,9158.71,9121.18,9146.04,,2019-06-17T03:00:00+08:00,1560711600,4967
1081,9093.09,okef/btc.usd.n,9155.51,9076.57,9132.4,,2019-06-17T03:15:00+08:00,1560712500,20532
1082,9077.97,okef/btc.usd.n,9112.35,9024.61,9094.71,,2019-06-17T03:30:00+08:00,1560713400,77415
1083,9061.01,okef/btc.usd.n,9100.34,9034.63,9075.94,,2019-06-17T03:45:00+08:00,1560714300,19560
1084,9004.97,okef/btc.usd.n,9102.53,8955.0,9063.48,,2019-06-17T04:00:00+08:00,1560715200,48257
1085,9016.33,okef/btc.usd.n,9037.15,8963.51,9007.0,,2019-06-17T04:15:00+08:00,1560716100,14331
1086,9056.48,okef/btc.usd.n,9068.0,9008.07,9012.74,,2019-06-17T04:30:00+08:00,1560717000,15110
1087,9058.57,okef/btc.usd.n,9060.11,9014.77,9056.92,,2019-06-17T04:45:00+08:00,1560717900,6345
1088,9116.79,okef/btc.usd.n,9124.72,9048.39,9059.99,,2019-06-17T05:00:00+08:00,1560718800,7907
1089,9119.43,okef/btc.usd.n,9130.0,9088.92,9116.51,,2019-06-17T05:15:00+08:00,1560719700,3080
1090,9135.7,okef/btc.usd.n,9148.4,9090.07,9117.5,,2019-06-17T05:30:00+08:00,1560720600,8110
1091,9154.07,okef/btc.usd.n,9157.33,9126.19,9132.3,,2019-06-17T05:45:00+08:00,1560721500,4764
1092,9168.74,okef/btc.usd.n,9182.72,9135.5,9153.37,,2019-06-17T06:00:00+08:00,1560722400,14669
1093,9123.39,okef/btc.usd.n,9168.74,9115.62,9168.74,,2019-06-17T06:15:00+08:00,1560723300,10918
1094,9156.84,okef/btc.usd.n,9156.84,9112.21,9123.46,,2019-06-17T06:30:00+08:00,1560724200,4430
1095,9172.99,okef/btc.usd.n,9173.0,9147.87,9157.21,,2019-06-17T06:45:00+08:00,1560725100,7535
1096,9163.67,okef/btc.usd.n,9191.6,9149.47,9172.93,,2019-06-17T07:00:00+08:00,1560726000,8943
1097,9140.01,okef/btc.usd.n,9178.56,9140.0,9166.83,,2019-06-17T07:15:00+08:00,1560726900,12996
1098,9129.8,okef/btc.usd.n,9160.0,9123.2,9140.01,,2019-06-17T07:30:00+08:00,1560727800,18456
1099,9081.33,okef/btc.usd.n,9136.5,9072.83,9129.79,,2019-06-17T07:45:00+08:00,1560728700,47362
1100,9148.85,okef/btc.usd.n,9155.26,9078.19,9079.76,,2019-06-17T08:00:00+08:00,1560729600,27323
1101,9234.51,okef/btc.usd.n,9253.08,9147.72,9148.82,,2019-06-17T08:15:00+08:00,1560730500,33410
1102,9248.66,okef/btc.usd.n,9285.27,9230.84,9234.5,,2019-06-17T08:30:00+08:00,1560731400,22034
1103,9272.3,okef/btc.usd.n,9277.6,9225.38,9248.66,,2019-06-17T08:45:00+08:00,1560732300,10632
1104,9255.98,okef/btc.usd.n,9297.58,9243.8,9269.81,,2019-06-17T09:00:00+08:00,1560733200,12055
1105,9205.02,okef/btc.usd.n,9280.44,9205.0,9258.87,,2019-06-17T09:15:00+08:00,1560734100,11618
1106,9236.88,okef/btc.usd.n,9250.09,9202.84,9205.0,,2019-06-17T09:30:00+08:00,1560735000,14896
1107,9217.26,okef/btc.usd.n,9241.33,9199.64,9239.29,,2019-06-17T09:45:00+08:00,1560735900,17441
1108,9251.3,okef/btc.usd.n,9261.01,9217.24,9217.26,,2019-06-17T10:00:00+08:00,1560736800,22983
1109,9234.42,okef/btc.usd.n,9254.89,9230.09,9251.55,,2019-06-17T10:15:00+08:00,1560737700,10611
1110,9215.69,okef/btc.usd.n,9235.92,9165.0,9235.92,,2019-06-17T10:30:00+08:00,1560738600,17627
1111,9169.5,okef/btc.usd.n,9213.66,9167.17,9213.66,,2019-06-17T10:45:00+08:00,1560739500,10690
1112,9169.99,okef/btc.usd.n,9196.0,9100.0,9170.25,,2019-06-17T11:00:00+08:00,1560740400,57201
1113,9205.02,okef/btc.usd.n,9233.07,9164.25,9169.93,,2019-06-17T11:15:00+08:00,1560741300,14427
1114,9180.82,okef/btc.usd.n,9205.4,9176.02,9205.4,,2019-06-17T11:30:00+08:00,1560742200,7326
1115,9234.17,okef/btc.usd.n,9240.0,9179.76,9181.47,,2019-06-17T11:45:00+08:00,1560743100,7771
1116,9285.17,okef/btc.usd.n,9297.8,9223.5,9233.83,,2019-06-17T12:00:00+08:00,1560744000,24634
1117,9258.82,okef/btc.usd.n,9322.13,9232.32,9287.96,,2019-06-17T12:15:00+08:00,1560744900,41591
1118,9265.49,okef/btc.usd.n,9284.2,9244.7,9258.11,,2019-06-17T12:30:00+08:00,1560745800,10276
1119,9250.27,okef/btc.usd.n,9271.38,9250.05,9265.9,,2019-06-17T12:45:00+08:00,1560746700,9543
1120,9253.78,okef/btc.usd.n,9256.64,9216.2,9248.89,,2019-06-17T13:00:00+08:00,1560747600,12852
1121,9266.95,okef/btc.usd.n,9272.6,9244.67,9253.05,,2019-06-17T13:15:00+08:00,1560748500,10749
1122,9241.43,okef/btc.usd.n,9279.9,9239.52,9266.95,,2019-06-17T13:30:00+08:00,1560749400,12449
1123,9231.42,okef/btc.usd.n,9252.14,9220.65,9241.43,,2019-06-17T13:45:00+08:00,1560750300,18294
1124,9214.08,okef/btc.usd.n,9274.5,9210.68,9237.32,,2019-06-17T14:00:00+08:00,1560751200,15690
1125,9212.4,okef/btc.usd.n,9239.57,9173.4,9219.23,,2019-06-17T14:15:00+08:00,1560752100,15244
1126,9214.67,okef/btc.usd.n,9230.88,9201.08,9212.2,,2019-06-17T14:30:00+08:00,1560753000,5496
1127,9203.27,okef/btc.usd.n,9219.26,9189.19,9212.87,,2019-06-17T14:45:00+08:00,1560753900,9503
1128,9204.94,okef/btc.usd.n,9212.58,9175.02,9203.09,,2019-06-17T15:00:00+08:00,1560754800,17729
1129,9234.43,okef/btc.usd.n,9238.03,9204.0,9204.0,,2019-06-17T15:15:00+08:00,1560755700,19814
1130,9217.76,okef/btc.usd.n,9245.46,9213.4,9233.53,,2019-06-17T15:30:00+08:00,1560756600,24029
1131,9216.44,okef/btc.usd.n,9229.42,9205.11,9217.02,,2019-06-17T15:45:00+08:00,1560757500,4827
1132,9248.55,okef/btc.usd.n,9248.55,9215.12,9216.44,,2019-06-17T16:00:00+08:00,1560758400,13641
1133,9276.64,okef/btc.usd.n,9276.64,9237.22,9248.55,,2019-06-17T16:15:00+08:00,1560759300,26159
1134,9254.98,okef/btc.usd.n,9278.04,9241.44,9276.64,,2019-06-17T16:30:00+08:00,1560760200,11387
1135,9253.8,okef/btc.usd.n,9263.37,9241.59,9257.83,,2019-06-17T16:45:00+08:00,1560761100,4989
1136,9222.26,okef/btc.usd.n,9259.0,9194.92,9253.8,,2019-06-17T17:00:00+08:00,1560762000,26452
1137,9236.15,okef/btc.usd.n,9244.41,9203.65,9222.26,,2019-06-17T17:15:00+08:00,1560762900,12224
1138,9213.42,okef/btc.usd.n,9247.15,9212.38,9236.15,,2019-06-17T17:30:00+08:00,1560763800,14159
1139,9234.33,okef/btc.usd.n,9242.71,9209.96,9214.29,,2019-06-17T17:45:00+08:00,1560764700,12071
1140,9235.06,okef/btc.usd.n,9254.0,9233.68,9239.78,,2019-06-17T18:00:00+08:00,1560765600,9198
1141,9202.01,okef/btc.usd.n,9240.91,9201.51,9235.0,,2019-06-17T18:15:00+08:00,1560766500,9363
1142,9263.05,okef/btc.usd.n,9264.68,9201.77,9202.01,,2019-06-17T18:30:00+08:00,1560767400,14080
1143,9334.08,okef/btc.usd.n,9362.06,9264.22,9264.22,,2019-06-17T18:45:00+08:00,1560768300,30642
1144,9352.68,okef/btc.usd.n,9407.32,9328.14,9328.14,,2019-06-17T19:00:00+08:00,1560769200,46338
1145,9357.49,okef/btc.usd.n,9367.78,9322.42,9352.04,,2019-06-17T19:15:00+08:00,1560770100,28074
1146,9350.78,okef/btc.usd.n,9371.44,9330.0,9357.49,,2019-06-17T19:30:00+08:00,1560771000,14086
1147,9365.82,okef/btc.usd.n,9377.0,9350.77,9350.77,,2019-06-17T19:45:00+08:00,1560771900,9949
1148,9423.81,okef/btc.usd.n,9430.92,9359.17,9371.92,,2019-06-17T20:00:00+08:00,1560772800,42233
1149,9320.58,okef/btc.usd.n,9493.18,9308.33,9425.18,,2019-06-17T20:15:00+08:00,1560773700,60030
1150,9341.17,okef/btc.usd.n,9369.99,9306.75,9327.17,,2019-06-17T20:30:00+08:00,1560774600,31348
1151,9362.0,okef/btc.usd.n,9362.0,9321.3,9341.06,,2019-06-17T20:45:00+08:00,1560775500,8741
1152,9342.8,okef/btc.usd.n,9362.0,9316.56,9361.98,,2019-06-17T21:00:00+08:00,1560776400,17358
1153,9339.27,okef/btc.usd.n,9360.0,9337.31,9337.79,,2019-06-17T21:15:00+08:00,1560777300,12406
1154,9359.37,okef/btc.usd.n,9373.0,9326.17,9341.0,,2019-06-17T21:30:00+08:00,1560778200,19194
1155,9351.09,okef/btc.usd.n,9366.67,9344.17,9363.08,,2019-06-17T21:45:00+08:00,1560779100,7433
1156,9373.0,okef/btc.usd.n,9373.0,9330.39,9346.71,,2019-06-17T22:00:00+08:00,1560780000,8991
1157,9384.43,okef/btc.usd.n,9388.0,9361.32,9373.0,,2019-06-17T22:15:00+08:00,1560780900,9191
1158,9390.0,okef/btc.usd.n,9429.0,9377.52,9383.42,,2019-06-17T22:30:00+08:00,1560781800,15489
1159,9466.54,okef/btc.usd.n,9536.59,9394.92,9396.14,,2019-06-17T22:45:00+08:00,1560782700,59665
1160,9350.57,okef/btc.usd.n,9467.43,9305.0,9467.43,,2019-06-17T23:00:00+08:00,1560783600,52471
1161,9362.03,okef/btc.usd.n,9362.38,9320.0,9348.67,,2019-06-17T23:15:00+08:00,1560784500,10558
1162,9298.75,okef/btc.usd.n,9361.34,9298.75,9360.44,,2019-06-17T23:30:00+08:00,1560785400,12821
1163,9253.19,okef/btc.usd.n,9304.02,9160.92,9298.77,,2019-06-17T23:45:00+08:00,1560786300,83475
1164,9280.72,okef/btc.usd.n,9296.65,9222.26,9259.44,,2019-06-18T00:00:00+08:00,1560787200,19644
1165,9257.89,okef/btc.usd.n,9275.22,9211.76,9274.03,,2019-06-18T00:15:00+08:00,1560788100,13890
1166,9278.86,okef/btc.usd.n,9282.2,9245.4,9257.15,,2019-06-18T00:30:00+08:00,1560789000,5646
1167,9287.21,okef/btc.usd.n,9287.21,9262.71,9277.85,,2019-06-18T00:45:00+08:00,1560789900,4239
1168,9308.48,okef/btc.usd.n,9313.23,9277.32,9283.65,,2019-06-18T01:00:00+08:00,1560790800,7477
1169,9328.78,okef/btc.usd.n,9333.85,9301.1,9308.73,,2019-06-18T01:15:00+08:00,1560791700,6200
1170,9325.39,okef/btc.usd.n,9335.95,9300.0,9322.07,,2019-06-18T01:30:00+08:00,1560792600,5355
1171,9313.51,okef/btc.usd.n,9347.58,9311.76,9326.29,,2019-06-18T01:45:00+08:00,1560793500,3953
1172,9347.1,okef/btc.usd.n,9354.9,9311.99,9315.69,,2019-06-18T02:00:00+08:00,1560794400,4941
1173,9314.16,okef/btc.usd.n,9362.23,9305.03,9344.44,,2019-06-18T02:15:00+08:00,1560795300,8323
1174,9336.13,okef/btc.usd.n,9343.11,9309.56,9310.96,,2019-06-18T02:30:00+08:00,1560796200,3426
1175,9350.32,okef/btc.usd.n,9397.17,9333.78,9337.42,,2019-06-18T02:45:00+08:00,1560797100,8125
1176,9391.07,okef/btc.usd.n,9393.5,9342.69,9355.57,,2019-06-18T03:00:00+08:00,1560798000,3791
1177,9416.21,okef/btc.usd.n,9426.1,9384.88,9390.27,,2019-06-18T03:15:00+08:00,1560798900,9988
1178,9331.7,okef/btc.usd.n,9443.1,9289.42,9415.08,,2019-06-18T03:30:00+08:00,1560799800,23512
1179,9367.83,okef/btc.usd.n,9369.98,9320.32,9328.23,,2019-06-18T03:45:00+08:00,1560800700,6777
1180,9346.86,okef/btc.usd.n,9438.6,9318.89,9369.13,,2019-06-18T04:00:00+08:00,1560801600,32343
1181,9387.08,okef/btc.usd.n,9407.3,9328.0,9335.57,,2019-06-18T04:15:00+08:00,1560802500,16932
1182,9335.26,okef/btc.usd.n,9387.57,9309.98,9387.57,,2019-06-18T04:30:00+08:00,1560803400,16322
1183,9326.95,okef/btc.usd.n,9362.07,9235.06,9338.48,,2019-06-18T04:45:00+08:00,1560804300,20459
1184,9269.18,okef/btc.usd.n,9342.83,9269.18,9324.91,,2019-06-18T05:00:00+08:00,1560805200,10780
1185,9334.56,okef/btc.usd.n,9347.13,9269.18,9269.18,,2019-06-18T05:15:00+08:00,1560806100,9257
1186,9317.21,okef/btc.usd.n,9342.57,9310.31,9332.68,,2019-06-18T05:30:00+08:00,1560807000,2432
1187,9357.64,okef/btc.usd.n,9359.81,9313.54,9314.1,,2019-06-18T05:45:00+08:00,1560807900,4517
1188,9385.86,okef/btc.usd.n,9399.7,9352.06,9357.99,,2019-06-18T06:00:00+08:00,1560808800,5761
1189,9404.97,okef/btc.usd.n,9467.28,9380.82,9387.29,,2019-06-18T06:15:00+08:00,1560809700,23383
1190,9434.7,okef/btc.usd.n,9436.81,9336.24,9405.63,,2019-06-18T06:30:00+08:00,1560810600,25374
1191,9425.8,okef/btc.usd.n,9457.94,9404.36,9428.47,,2019-06-18T06:45:00+08:00,1560811500,20526
1192,9510.02,okef/btc.usd.n,9539.7,9431.87,9437.13,,2019-06-18T07:00:00+08:00,1560812400,44889
1193,9415.78,okef/btc.usd.n,9579.74,9396.56,9512.3,,2019-06-18T07:15:00+08:00,1560813300,59776
1194,9431.57,okef/btc.usd.n,9450.68,9390.1,9414.36,,2019-06-18T07:30:00+08:00,1560814200,16201
1195,9418.42,okef/btc.usd.n,9437.91,9346.81,9437.71,,2019-06-18T07:45:00+08:00,1560815100,15129
1196,9406.39,okef/btc.usd.n,9433.24,9404.42,9419.3,,2019-06-18T08:00:00+08:00,1560816000,15453
1197,9396.51,okef/btc.usd.n,9409.35,9354.73,9406.36,,2019-06-18T08:15:00+08:00,1560816900,41407
1198,9376.88,okef/btc.usd.n,9401.31,9360.77,9391.74,,2019-06-18T08:30:00+08:00,1560817800,9637
1199,9381.37,okef/btc.usd.n,9400.0,9370.01,9376.86,,2019-06-18T08:45:00+08:00,1560818700,5616
1200,9336.7,okef/btc.usd.n,9379.85,9331.75,9379.85,,2019-06-18T09:00:00+08:00,1560819600,15793
1201,9378.8,okef/btc.usd.n,9388.1,9303.0,9339.73,,2019-06-18T09:15:00+08:00,1560820500,17300
1202,9400.25,okef/btc.usd.n,9400.26,9378.79,9378.79,,2019-06-18T09:30:00+08:00,1560821400,9704
1203,9375.41,okef/btc.usd.n,9410.6,9375.41,9400.26,,2019-06-18T09:45:00+08:00,1560822300,4218
1204,9372.26,okef/btc.usd.n,9385.25,9362.95,9378.1,,2019-06-18T10:00:00+08:00,1560823200,3265
1205,9345.48,okef/btc.usd.n,9374.83,9330.01,9374.83,,2019-06-18T10:15:00+08:00,1560824100,7985
1206,9361.01,okef/btc.usd.n,9375.72,9345.4,9345.83,,2019-06-18T10:30:00+08:00,1560825000,6230
1207,9325.61,okef/btc.usd.n,9363.98,9317.98,9363.98,,2019-06-18T10:45:00+08:00,1560825900,8303
1208,9350.24,okef/btc.usd.n,9360.04,9319.83,9320.33,,2019-06-18T11:00:00+08:00,1560826800,4817
1209,9311.17,okef/btc.usd.n,9352.0,9286.17,9350.24,,2019-06-18T11:15:00+08:00,1560827700,12315
1210,9315.47,okef/btc.usd.n,9336.52,9306.45,9306.45,,2019-06-18T11:30:00+08:00,1560828600,24037
1211,9336.46,okef/btc.usd.n,9343.28,9312.77,9314.46,,2019-06-18T11:45:00+08:00,1560829500,12762
1212,9372.1,okef/btc.usd.n,9372.21,9322.93,9339.39,,2019-06-18T12:00:00+08:00,1560830400,4224
1213,9350.62,okef/btc.usd.n,9372.24,9349.52,9372.24,,2019-06-18T12:15:00+08:00,1560831300,4163
1214,9331.11,okef/btc.usd.n,9352.92,9330.41,9352.92,,2019-06-18T12:30:00+08:00,1560832200,3071
1215,9336.21,okef/btc.usd.n,9344.57,9323.3,9330.03,,2019-06-18T12:45:00+08:00,1560833100,5014
1216,9315.01,okef/btc.usd.n,9339.04,9278.67,9334.7,,2019-06-18T13:00:00+08:00,1560834000,10991
1217,9272.4,okef/btc.usd.n,9315.33,9249.02,9315.33,,2019-06-18T13:15:00+08:00,1560834900,17096
1218,9225.59,okef/btc.usd.n,9275.53,9212.22,9275.53,,2019-06-18T13:30:00+08:00,1560835800,30700
1219,9237.54,okef/btc.usd.n,9257.18,9190.02,9225.59,,2019-06-18T13:45:00+08:00,1560836700,33784
1220,9261.62,okef/btc.usd.n,9275.0,9233.56,9244.23,,2019-06-18T14:00:00+08:00,1560837600,9312
1221,9239.18,okef/btc.usd.n,9277.69,9238.77,9250.46,,2019-06-18T14:15:00+08:00,1560838500,9980
1222,9225.43,okef/btc.usd.n,9259.0,9208.31,9238.77,,2019-06-18T14:30:00+08:00,1560839400,8668
1223,9264.65,okef/btc.usd.n,9265.28,9225.95,9225.95,,2019-06-18T14:45:00+08:00,1560840300,15914
1224,9214.39,okef/btc.usd.n,9264.65,9211.06,9264.65,,2019-06-18T15:00:00+08:00,1560841200,19818
1225,9176.0,okef/btc.usd.n,9228.0,9127.22,9213.32,,2019-06-18T15:15:00+08:00,1560842100,44408
1226,9176.52,okef/btc.usd.n,9198.62,9150.0,9177.44,,2019-06-18T15:30:00+08:00,1560843000,25642
1227,9200.5,okef/btc.usd.n,9220.01,9115.01,9175.58,,2019-06-18T15:45:00+08:00,1560843900,38187
1228,9223.0,okef/btc.usd.n,9232.25,9185.27,9204.45,,2019-06-18T16:00:00+08:00,1560844800,9865
1229,9232.17,okef/btc.usd.n,9240.75,9213.0,9220.77,,2019-06-18T16:15:00+08:00,1560845700,8200
1230,9219.45,okef/btc.usd.n,9242.62,9211.02,9228.0,,2019-06-18T16:30:00+08:00,1560846600,9462
1231,9255.0,okef/btc.usd.n,9256.87,9218.25,9219.81,,2019-06-18T16:45:00+08:00,1560847500,10394
1232,9286.01,okef/btc.usd.n,9300.0,9255.01,9255.01,,2019-06-18T17:00:00+08:00,1560848400,39395
1233,9300.65,okef/btc.usd.n,9315.38,9275.11,9286.31,,2019-06-18T17:15:00+08:00,1560849300,7693
1234,9303.67,okef/btc.usd.n,9324.06,9283.74,9299.96,,2019-06-18T17:30:00+08:00,1560850200,7988
1235,9299.61,okef/btc.usd.n,9312.58,9289.58,9300.97,,2019-06-18T17:45:00+08:00,1560851100,5250
1236,9296.01,okef/btc.usd.n,9301.0,9271.88,9301.0,,2019-06-18T18:00:00+08:00,1560852000,4382
1237,9306.49,okef/btc.usd.n,9325.0,9289.47,9299.57,,2019-06-18T18:15:00+08:00,1560852900,8079
1238,9322.27,okef/btc.usd.n,9324.43,9299.13,9306.52,,2019-06-18T18:30:00+08:00,1560853800,4807
1239,9310.11,okef/btc.usd.n,9330.24,9290.31,9323.5,,2019-06-18T18:45:00+08:00,1560854700,6641
1240,9270.14,okef/btc.usd.n,9311.13,9255.18,9311.13,,2019-06-18T19:00:00+08:00,1560855600,8136
